referenced_path,reference_file,line_number,reference_type,active_or_doc,path_exists_today,can_auto_update,risk,proposed_replacement,raw_line
data/pallet/_v2_publicmask_overlay_smoke8,_docs/history/2026-07-28.md,655,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_publicmask_overlay_smoke8/
data/pallet/_v2_publicmask_overlay_smoke8,_docs/history/changelog.md,142,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"- 2026-07-28: 8-frame public-mask + archive-overlay end-to-end 스모크(실제 Blender) — `--completion-mode usable --n 8 --mask-profile public --render-profile dataset-quality --noise-tier clean`, seed 7000, out=`data/pallet/_v2_publicmask_overlay_smoke8`, *"
data/pallet/_v2_publicmask_overlay_smoke8/overlay/f0000..f0007.png,reports/v2_overlay_fix/final_report.md,297,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 8-frame public smoke의 overlay는 `data/pallet/_v2_publicmask_overlay_smoke8/overlay/f0000..f0007.png`.
data/pallet/_v2_scene_logic,_docs/history/2026-07-26-v2-attempt-log.md,402,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),아래 인덱스는 2026-07-26 종료 시점 `data/pallet/_v2_scene_logic*` 디렉터리 133개를 시간순으로 분류한 것이다. 이름이 길어 공통 접두사 `data/pallet/_v2_scene_logic_`는 생략했다. `empty`는 디렉터리는 있지만 완결된 `records.jsonl` record가 없는 실행이다.
data/pallet/_v2_scene_logic_,_docs/history/2026-07-26-v2-attempt-log.md,402,markdown_doc,doc,no,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),아래 인덱스는 2026-07-26 종료 시점 `data/pallet/_v2_scene_logic*` 디렉터리 133개를 시간순으로 분류한 것이다. 이름이 길어 공통 접두사 `data/pallet/_v2_scene_logic_`는 생략했다. `empty`는 디렉터리는 있지만 완결된 `records.jsonl` record가 없는 실행이다.
data/pallet/_v2_scene_logic_500_seed7500,reports/v2_revision/pnp_threshold_study.md,3,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- dataset: `E:\CODING\GitHub\FoundationPose\data\pallet\_v2_scene_logic_500_seed7500`
data/pallet/_v2_scene_logic_500_seed7500,_docs/history/2026-07-26-v2-attempt-log.md,289,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),정본 출력: `data/pallet/_v2_scene_logic_500_seed7500`
data/pallet/_v2_scene_logic_500_seed7500,_docs/history/2026-07-26-v2-attempt-log.md,348,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_500_seed7500/
data/pallet/_v2_scene_logic_500_seed7500,_docs/history/2026-07-26.md,135,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500`
data/pallet/_v2_scene_logic_500_seed7500,_docs/history/2026-07-27.md,467,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"`data/pallet/_v2_scene_logic_500_seed7500` (435 rendered frame, Phase 1 이전 산출물 — 현재 저장소에"
data/pallet/_v2_scene_logic_500_seed7500,_docs/history/2026-07-27.md,667,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),`data/pallet/_v2_scene_logic_500_seed7500` (500 records / 435 rendered / 2500 mask 파일):
data/pallet/_v2_scene_logic_500_seed7500,_docs/history/2026-07-27.md,1188,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"### 실측 before/after (`data/pallet/_v2_scene_logic_500_seed7500`, 500 record / 435 rendered)"
data/pallet/_v2_scene_logic_500_seed7500/eda,reports/v2_revision/baseline_inventory.md,310,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),(원본 산출물 `data/pallet/_v2_scene_logic_500_seed7500/eda/`). 아래 수치는 **문서 인용**이며
data/pallet/_v2_scene_logic_500_seed7500/eda,_docs/experiments/v2_scene_logic_500_eda_results.md,4,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),대상 산출물: `data/pallet/_v2_scene_logic_500_seed7500/eda`
data/pallet/_v2_scene_logic_500_seed7500/eda,_docs/history/2026-07-26-v2-attempt-log.md,349,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),data/pallet/_v2_scene_logic_500_seed7500/eda/
data/pallet/_v2_scene_logic_500_seed7500/eda,_docs/history/2026-07-26.md,136,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- EDA: `data/pallet/_v2_scene_logic_500_seed7500/eda`
data/pallet/_v2_scene_logic_500_seed7500/eda/README.md,_docs/experiments/v2_scene_logic_500_eda_results.md,12,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- EDA 산출물 인덱스: [EDA README](../../data/pallet/_v2_scene_logic_500_seed7500/eda/README.md)
data/pallet/_v2_scene_logic_500_seed7500/eda/README.md,_docs/history/2026-07-27.md,7,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),"[확인] 사용자가 “차트나 이미지나 표결과 관련해서도 글로 적은 문서”를 요청했다. 기존 `data/pallet/_v2_scene_logic_500_seed7500/eda/README.md`는 산출물 목록과 차트 의미를 설명하지만, 22개 차트 각각의 결과 해석, 분모 차이, 과해석 금지, 논문/README용 서사 구조는 부족했다."
data/pallet/_v2_scene_logic_500_seed7500/eda/audit_frames.csv,_docs/experiments/v2_scene_logic_500_eda_results.md,27,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/audit_frames.csv`
data/pallet/_v2_scene_logic_500_seed7500/eda/audit_frames.csv,_docs/history/2026-07-27.md,20,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/audit_frames.csv`
data/pallet/_v2_scene_logic_500_seed7500/eda/audit_summary.json,_docs/experiments/v2_scene_logic_500_eda_results.md,26,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/audit_summary.json`
data/pallet/_v2_scene_logic_500_seed7500/eda/audit_summary.json,_docs/history/2026-07-27.md,19,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/audit_summary.json`
data/pallet/_v2_scene_logic_500_seed7500/eda/baseline_vs_new.json,_docs/experiments/v2_scene_logic_500_eda_results.md,23,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/baseline_vs_new.json`
data/pallet/_v2_scene_logic_500_seed7500/eda/baseline_vs_new.json,_docs/history/2026-07-27.md,16,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/baseline_vs_new.json`
data/pallet/_v2_scene_logic_500_seed7500/eda/charts,_docs/experiments/v2_scene_logic_500_eda_results.md,29,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/charts/*.png`
data/pallet/_v2_scene_logic_500_seed7500/eda/charts,_docs/history/2026-07-27.md,22,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/charts/*.png`
data/pallet/_v2_scene_logic_500_seed7500/eda/charts,_docs/history/2026-07-27.md,1419,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/charts/` 재생성 (16/17/18 수정본)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/01_baseline_2k_vs_new_500_gate_fail_rate.png,_docs/experiments/v2_scene_logic_500_eda_results.md,155,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Baseline 2k와 새 진단의 gate fail rate](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/01_baseline_2k_vs_new_500_gate_fail_rate.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/01_baseline_2k_vs_new_500_gate_fail_rate.png,_docs/experiments/v2_scene_logic_500_eda_results.md,183,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [01_baseline_2k_vs_new_500_gate_fail_rate.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/01_baseline_2k_vs_new_500_gate_fail_rate.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/02_all_pass_rate_by_diagnostic_mode.png,_docs/experiments/v2_scene_logic_500_eda_results.md,159,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Diagnostic mode별 proposal all-pass](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/02_all_pass_rate_by_diagnostic_mode.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/02_all_pass_rate_by_diagnostic_mode.png,_docs/experiments/v2_scene_logic_500_eda_results.md,205,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [02_all_pass_rate_by_diagnostic_mode.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/02_all_pass_rate_by_diagnostic_mode.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/03_occlusion_source_stacked_contribution_by_mode.png,_docs/experiments/v2_scene_logic_500_eda_results.md,163,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Mode별 source-decomposed occlusion 평균](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/03_occlusion_source_stacked_contribution_by_mode.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/03_occlusion_source_stacked_contribution_by_mode.png,_docs/experiments/v2_scene_logic_500_eda_results.md,228,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [03_occlusion_source_stacked_contribution_by_mode.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/03_occlusion_source_stacked_contribution_by_mode.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/04_clean_static_f_static_histogram.png,_docs/experiments/v2_scene_logic_500_eda_results.md,246,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [04_clean_static_f_static_histogram.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/04_clean_static_f_static_histogram.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/05_cargo_only_f_cargo_histogram.png,_docs/experiments/v2_scene_logic_500_eda_results.md,268,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [05_cargo_only_f_cargo_histogram.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/05_cargo_only_f_cargo_histogram.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/06_context_rich_f_context_histogram.png,_docs/experiments/v2_scene_logic_500_eda_results.md,290,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [06_context_rich_f_context_histogram.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/06_context_rich_f_context_histogram.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/07_controlled_occlusion_f_target_vs_f_explicit.png,_docs/experiments/v2_scene_logic_500_eda_results.md,167,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Controlled target과 actual explicit occlusion](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/07_controlled_occlusion_f_target_vs_f_explicit.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/07_controlled_occlusion_f_target_vs_f_explicit.png,_docs/experiments/v2_scene_logic_500_eda_results.md,312,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [07_controlled_occlusion_f_target_vs_f_explicit.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/07_controlled_occlusion_f_target_vs_f_explicit.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/08_f_target_bin_vs_f_explicit_actual_bin.png,_docs/experiments/v2_scene_logic_500_eda_results.md,328,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [08_f_target_bin_vs_f_explicit_actual_bin.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/08_f_target_bin_vs_f_explicit_actual_bin.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/09_explicit_abs_error_histogram_quantiles.png,_docs/experiments/v2_scene_logic_500_eda_results.md,358,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [09_explicit_abs_error_histogram_quantiles.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/09_explicit_abs_error_histogram_quantiles.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/10_occluder_side_target_vs_actual.png,_docs/experiments/v2_scene_logic_500_eda_results.md,377,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [10_occluder_side_target_vs_actual.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/10_occluder_side_target_vs_actual.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/11_anchor_reject_reason_distribution.png,_docs/experiments/v2_scene_logic_500_eda_results.md,409,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [11_anchor_reject_reason_distribution.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/11_anchor_reject_reason_distribution.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/12_collision_reject_reason_distribution.png,_docs/experiments/v2_scene_logic_500_eda_results.md,427,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [12_collision_reject_reason_distribution.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/12_collision_reject_reason_distribution.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/13_context_object_count_vs_screen_area.png,_docs/experiments/v2_scene_logic_500_eda_results.md,439,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [13_context_object_count_vs_screen_area.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/13_context_object_count_vs_screen_area.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/14_context_screen_area_vs_f_context.png,_docs/experiments/v2_scene_logic_500_eda_results.md,461,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [14_context_screen_area_vs_f_context.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/14_context_screen_area_vs_f_context.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/15_g1_g3_fail_rate_by_occlusion_source.png,_docs/experiments/v2_scene_logic_500_eda_results.md,476,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [15_g1_g3_fail_rate_by_occlusion_source.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/15_g1_g3_fail_rate_by_occlusion_source.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/16_all_pass_by_elevation_bin.png,_docs/experiments/v2_scene_logic_500_eda_results.md,498,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [16_all_pass_by_elevation_bin.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/16_all_pass_by_elevation_bin.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/17_all_pass_by_projected_size_bin.png,_docs/experiments/v2_scene_logic_500_eda_results.md,525,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [17_all_pass_by_projected_size_bin.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/17_all_pass_by_projected_size_bin.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/18_all_pass_by_cargo_on.png,_docs/experiments/v2_scene_logic_500_eda_results.md,550,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [18_all_pass_by_cargo_on.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/18_all_pass_by_cargo_on.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/19_front_opening_visibility_distributions.png,_docs/experiments/v2_scene_logic_500_eda_results.md,171,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![앞면과 포크 개구부 가시성](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/19_front_opening_visibility_distributions.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/19_front_opening_visibility_distributions.png,_docs/experiments/v2_scene_logic_500_eda_results.md,571,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [19_front_opening_visibility_distributions.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/19_front_opening_visibility_distributions.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/20_placement_attempt_count_and_runtime_distribution.png,_docs/experiments/v2_scene_logic_500_eda_results.md,590,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [20_placement_attempt_count_and_runtime_distribution.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/20_placement_attempt_count_and_runtime_distribution.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/21_camera_geometry_prescription_distribution.png,_docs/experiments/v2_scene_logic_500_eda_results.md,622,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [21_camera_geometry_prescription_distribution.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/21_camera_geometry_prescription_distribution.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/22_magenta_corrupt_empty_mask_counts.png,_docs/experiments/v2_scene_logic_500_eda_results.md,175,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![파일 및 mask 결함 수](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/22_magenta_corrupt_empty_mask_counts.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/charts/22_magenta_corrupt_empty_mask_counts.png,_docs/experiments/v2_scene_logic_500_eda_results.md,648,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),파일: [22_magenta_corrupt_empty_mask_counts.png](../../data/pallet/_v2_scene_logic_500_seed7500/eda/charts/22_magenta_corrupt_empty_mask_counts.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/audit_fail_001.png,_docs/experiments/v2_scene_logic_500_eda_results.md,733,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Audit fail 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/audit_fail_001.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/debug_geometry_context_controlled_examples.png,_docs/experiments/v2_scene_logic_500_eda_results.md,721,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Context 및 controlled geometry debug 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/debug_geometry_context_controlled_examples.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/failure_examples.png,_docs/experiments/v2_scene_logic_500_eda_results.md,739,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- [G1-G5 failure examples](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/failure_examples.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/failure_reason_empty_target_mask_001.png,_docs/experiments/v2_scene_logic_500_eda_results.md,740,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- [empty target mask 4건](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/failure_reason_empty_target_mask_001.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/mode_cargo-only_003.png,_docs/experiments/v2_scene_logic_500_eda_results.md,709,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Cargo-only 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/mode_cargo-only_003.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/mode_clean-static_002.png,_docs/experiments/v2_scene_logic_500_eda_results.md,703,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Clean-static 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/mode_clean-static_002.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/mode_context-rich_003.png,_docs/experiments/v2_scene_logic_500_eda_results.md,715,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Context-rich 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/mode_context-rich_003.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/pass_examples.png,_docs/experiments/v2_scene_logic_500_eda_results.md,697,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![자동 품질 게이트 통과 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/pass_examples.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/source_masks.png,_docs/experiments/v2_scene_logic_500_eda_results.md,741,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- [source mask 첫 요약 시트](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/source_masks.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/source_masks_001.png,_docs/experiments/v2_scene_logic_500_eda_results.md,727,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),![Source mask 단계별 예시](../../data/pallet/_v2_scene_logic_500_seed7500/eda/contact_sheets/source_masks_001.png)
data/pallet/_v2_scene_logic_500_seed7500/eda/frame_metrics.csv,_docs/experiments/v2_scene_logic_500_eda_results.md,24,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/frame_metrics.csv`
data/pallet/_v2_scene_logic_500_seed7500/eda/frame_metrics.csv,_docs/history/2026-07-27.md,17,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/frame_metrics.csv`
data/pallet/_v2_scene_logic_500_seed7500/eda/manual_audit,_docs/history/2026-07-26.md,302,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- 시각 감사 산출물: `data/pallet/_v2_scene_logic_500_seed7500/eda/manual_audit/`.
data/pallet/_v2_scene_logic_500_seed7500/eda/manual_audit/audit_000_499_summary.md,_docs/experiments/v2_scene_logic_500_eda_results.md,28,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/manual_audit/audit_000_499_summary.md`
data/pallet/_v2_scene_logic_500_seed7500/eda/manual_audit/audit_000_499_summary.md,_docs/history/2026-07-27.md,21,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/manual_audit/audit_000_499_summary.md`
data/pallet/_v2_scene_logic_500_seed7500/eda/paper_continuous,_docs/history/2026-07-27.md,1417,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/paper_continuous/` (17 PNG + 17 PDF + 4 파일)
data/pallet/_v2_scene_logic_500_seed7500/eda/reject_reasons.csv,_docs/experiments/v2_scene_logic_500_eda_results.md,25,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/reject_reasons.csv`
data/pallet/_v2_scene_logic_500_seed7500/eda/reject_reasons.csv,_docs/history/2026-07-27.md,18,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/reject_reasons.csv`
data/pallet/_v2_scene_logic_500_seed7500/eda/summary.json,_docs/experiments/v2_scene_logic_500_eda_results.md,22,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/summary.json`
data/pallet/_v2_scene_logic_500_seed7500/eda/summary.json,_docs/history/2026-07-27.md,15,markdown_doc,doc,yes,yes(문서 텍스트),LOW(문서만),(Stage2: paths registry key로 치환 — config/paths.yaml),- `data/pallet/_v2_scene_logic_500_seed7500/eda/summary.json`
